order_id,customers,city,state,order_date,total_units,revenue,product,category,brand,store,sales_rep,weekday,months,years
488,"Evelin Vargas",Webster,NY,2016-10-06,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,October,2016
488,"Evelin Vargas",Webster,NY,2016-10-06,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,October,2016
488,"Evelin Vargas",Webster,NY,2016-10-06,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,October,2016
489,"Carisa Carpenter",Victoria,TX,2016-10-06,2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Kali Vargas",Thursday,October,2016
490,"Onita Macdonald","Glen Cove",NY,2016-10-07,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
490,"Onita Macdonald","Glen Cove",NY,2016-10-07,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
490,"Onita Macdonald","Glen Cove",NY,2016-10-07,1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
490,"Onita Macdonald","Glen Cove",NY,2016-10-07,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
491,"Ji Burt","Apple Valley",CA,2016-10-08,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Saturday,October,2016
491,"Ji Burt","Apple Valley",CA,2016-10-08,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Saturday,October,2016
491,"Ji Burt","Apple Valley",CA,2016-10-08,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Saturday,October,2016
492,"Graciela Barber",Oxnard,CA,2016-10-09,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Sunday,October,2016
492,"Graciela Barber",Oxnard,CA,2016-10-09,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Sunday,October,2016
492,"Graciela Barber",Oxnard,CA,2016-10-09,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Santa Cruz Bikes","Mireya Copeland",Sunday,October,2016
493,"Rosalie Coffey",Upland,CA,2016-10-09,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Sunday,October,2016
493,"Rosalie Coffey",Upland,CA,2016-10-09,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Sunday,October,2016
493,"Rosalie Coffey",Upland,CA,2016-10-09,2,898,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Genna Serrano",Sunday,October,2016
494,"Tanesha Sawyer",Rosedale,NY,2016-10-09,1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,October,2016
495,"Kecia Olsen","Santa Cruz",CA,2016-10-10,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Monday,October,2016
495,"Kecia Olsen","Santa Cruz",CA,2016-10-10,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Monday,October,2016
496,"Ayanna Rhodes",Hicksville,NY,2016-10-10,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
496,"Ayanna Rhodes",Hicksville,NY,2016-10-10,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
496,"Ayanna Rhodes",Hicksville,NY,2016-10-10,1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
497,"Kandis Mills",Hamburg,NY,2016-10-10,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
498,"Divina Reeves",Newburgh,NY,2016-10-10,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
498,"Divina Reeves",Newburgh,NY,2016-10-10,1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
498,"Divina Reeves",Newburgh,NY,2016-10-10,1,1549,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
499,"Rodrick Shelton","Canyon Country",CA,2016-10-11,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Tuesday,October,2016
499,"Rodrick Shelton","Canyon Country",CA,2016-10-11,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Tuesday,October,2016
499,"Rodrick Shelton","Canyon Country",CA,2016-10-11,2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Tuesday,October,2016
499,"Rodrick Shelton","Canyon Country",CA,2016-10-11,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,"Santa Cruz Bikes","Mireya Copeland",Tuesday,October,2016
500,"Julee Woodard","Richmond Hill",NY,2016-10-11,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Tuesday,October,2016
500,"Julee Woodard","Richmond Hill",NY,2016-10-11,2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Tuesday,October,2016
501,"Barton Cox",Amityville,NY,2016-10-11,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,October,2016
501,"Barton Cox",Amityville,NY,2016-10-11,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,October,2016
501,"Barton Cox",Amityville,NY,2016-10-11,2,898,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Tuesday,October,2016
501,"Barton Cox",Amityville,NY,2016-10-11,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Tuesday,October,2016
502,"Shaunda Barnett",Longview,TX,2016-10-12,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell",Wednesday,October,2016
503,"Yvonne Bean","Wappingers Falls",NY,2016-10-13,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,October,2016
503,"Yvonne Bean","Wappingers Falls",NY,2016-10-13,1,1549,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Marcelene Boyer",Thursday,October,2016
504,"Mercedez Brooks",Duarte,CA,2016-10-14,2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Friday,October,2016
504,"Mercedez Brooks",Duarte,CA,2016-10-14,2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,"Santa Cruz Bikes","Mireya Copeland",Friday,October,2016
505,"Erlinda Osborne","West Islip",NY,2016-10-14,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
506,"Lory Berg",Oswego,NY,2016-10-14,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
506,"Lory Berg",Oswego,NY,2016-10-14,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
507,"Enoch Rosario",Fresno,CA,2016-10-15,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Saturday,October,2016
507,"Enoch Rosario",Fresno,CA,2016-10-15,2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Saturday,October,2016
507,"Enoch Rosario",Fresno,CA,2016-10-15,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,"Santa Cruz Bikes","Genna Serrano",Saturday,October,2016
508,"Octavia Donaldson",Levittown,NY,2016-10-15,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Saturday,October,2016
508,"Octavia Donaldson",Levittown,NY,2016-10-15,2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,"Baldwin Bikes","Marcelene Boyer",Saturday,October,2016
508,"Octavia Donaldson",Levittown,NY,2016-10-15,2,3098,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Marcelene Boyer",Saturday,October,2016
508,"Octavia Donaldson",Levittown,NY,2016-10-15,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Saturday,October,2016
509,"Jeromy Elliott","Bay Shore",NY,2016-10-16,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,October,2016
509,"Jeromy Elliott","Bay Shore",NY,2016-10-16,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Sunday,October,2016
510,"Ulysses Gaines",Monsey,NY,2016-10-17,1,429,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Monday,October,2016
511,"Klara Mosley","Port Chester",NY,2016-10-18,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,October,2016
511,"Klara Mosley","Port Chester",NY,2016-10-18,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,October,2016
512,"Jacquline Duncan","Jackson Heights",NY,2016-10-19,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Wednesday,October,2016
513,"Lory Page","Bay Shore",NY,2016-10-19,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
513,"Lory Page","Bay Shore",NY,2016-10-19,1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
513,"Lory Page","Bay Shore",NY,2016-10-19,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
514,"Guillermo Hart","New York",NY,2016-10-19,2,858,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Wednesday,October,2016
514,"Guillermo Hart","New York",NY,2016-10-19,2,898,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Wednesday,October,2016
515,"Marcel Lindsay",Ossining,NY,2016-10-19,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
515,"Marcel Lindsay",Ossining,NY,2016-10-19,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
515,"Marcel Lindsay",Ossining,NY,2016-10-19,2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
515,"Marcel Lindsay",Ossining,NY,2016-10-19,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
516,"Shila White","Orchard Park",NY,2016-10-21,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
516,"Shila White","Orchard Park",NY,2016-10-21,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
517,"Margene Eaton",Wantagh,NY,2016-10-21,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
518,"Juliane Dillard",Glendora,CA,2016-10-22,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Saturday,October,2016
518,"Juliane Dillard",Glendora,CA,2016-10-22,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Saturday,October,2016
518,"Juliane Dillard",Glendora,CA,2016-10-22,2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Saturday,October,2016
518,"Juliane Dillard",Glendora,CA,2016-10-22,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Santa Cruz Bikes","Mireya Copeland",Saturday,October,2016
518,"Juliane Dillard",Glendora,CA,2016-10-22,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,"Santa Cruz Bikes","Mireya Copeland",Saturday,October,2016
519,"Fran Yang",Utica,NY,2016-10-22,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,October,2016
519,"Fran Yang",Utica,NY,2016-10-22,1,599.99,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,October,2016
519,"Fran Yang",Utica,NY,2016-10-22,2,898,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Saturday,October,2016
519,"Fran Yang",Utica,NY,2016-10-22,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Saturday,October,2016
519,"Fran Yang",Utica,NY,2016-10-22,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Saturday,October,2016
520,"Ronald Parsons",Maspeth,NY,2016-10-23,1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,October,2016
520,"Ronald Parsons",Maspeth,NY,2016-10-23,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,October,2016
520,"Ronald Parsons",Maspeth,NY,2016-10-23,1,1549,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Venita Daniel",Sunday,October,2016
521,"Augustus Schmidt",Corona,NY,2016-10-23,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,October,2016
521,"Augustus Schmidt",Corona,NY,2016-10-23,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Marcelene Boyer",Sunday,October,2016
522,"Lois Steele",Ossining,NY,2016-10-23,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,October,2016
522,"Lois Steele",Ossining,NY,2016-10-23,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,October,2016
522,"Lois Steele",Ossining,NY,2016-10-23,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Sunday,October,2016
523,"Rebbecca Espinoza","Mount Vernon",NY,2016-10-24,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
523,"Rebbecca Espinoza","Mount Vernon",NY,2016-10-24,2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
523,"Rebbecca Espinoza","Mount Vernon",NY,2016-10-24,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
523,"Rebbecca Espinoza","Mount Vernon",NY,2016-10-24,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Marcelene Boyer",Monday,October,2016
524,"Lucas Estes","Santa Monica",CA,2016-10-25,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Tuesday,October,2016
524,"Lucas Estes","Santa Monica",CA,2016-10-25,1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,"Santa Cruz Bikes","Mireya Copeland",Tuesday,October,2016
524,"Lucas Estes","Santa Monica",CA,2016-10-25,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,"Santa Cruz Bikes","Mireya Copeland",Tuesday,October,2016
524,"Lucas Estes","Santa Monica",CA,2016-10-25,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,"Santa Cruz Bikes","Mireya Copeland",Tuesday,October,2016
524,"Lucas Estes","Santa Monica",CA,2016-10-25,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Tuesday,October,2016
525,"Omega Johnston","Canyon Country",CA,2016-10-26,2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Santa Cruz Bikes","Genna Serrano",Wednesday,October,2016
525,"Omega Johnston","Canyon Country",CA,2016-10-26,1,1549,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,"Santa Cruz Bikes","Genna Serrano",Wednesday,October,2016
525,"Omega Johnston","Canyon Country",CA,2016-10-26,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Wednesday,October,2016
526,"Tonda Webb",Baldwinsville,NY,2016-10-26,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
526,"Tonda Webb",Baldwinsville,NY,2016-10-26,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
526,"Tonda Webb",Baldwinsville,NY,2016-10-26,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
526,"Tonda Webb",Baldwinsville,NY,2016-10-26,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Wednesday,October,2016
527,"Irving Pitts",Torrance,CA,2016-10-27,2,898,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland",Thursday,October,2016
527,"Irving Pitts",Torrance,CA,2016-10-27,1,449,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland",Thursday,October,2016
527,"Irving Pitts",Torrance,CA,2016-10-27,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Thursday,October,2016
527,"Irving Pitts",Torrance,CA,2016-10-27,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Thursday,October,2016
528,"Gayle Wilkinson",Lindenhurst,NY,2016-10-28,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,October,2016
529,"Mandi Gibbs","East Elmhurst",NY,2016-10-28,2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,October,2016
530,"Yolando Wade",Massapequa,NY,2016-10-28,2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
530,"Yolando Wade",Massapequa,NY,2016-10-28,2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
530,"Yolando Wade",Massapequa,NY,2016-10-28,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Friday,October,2016
531,"Merlene Vinson",Euless,TX,2016-10-28,2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas",Friday,October,2016
531,"Merlene Vinson",Euless,TX,2016-10-28,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Rowlett Bikes","Kali Vargas",Friday,October,2016
531,"Merlene Vinson",Euless,TX,2016-10-28,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Rowlett Bikes","Kali Vargas",Friday,October,2016
532,"Zelda Pratt",Lancaster,NY,2016-10-29,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,October,2016
532,"Zelda Pratt",Lancaster,NY,2016-10-29,2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,October,2016
532,"Zelda Pratt",Lancaster,NY,2016-10-29,2,858,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Saturday,October,2016
533,"Ashleigh Finch",Newburgh,NY,2016-10-29,2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Saturday,October,2016
